Date,Open,High,Low,Close,Adj Close,Volume
01-05-2019,130.5299988,130.6499939,127.6999969,127.8799973,121.9531021,26821700
02-05-2019,127.9800034,128,125.5199966,126.2099991,120.3605118,27350200
03-05-2019,127.3600006,129.4299927,127.25,128.8999939,122.9258194,24911100
06-05-2019,126.3899994,128.5599976,126.1100006,128.1499939,122.210556,24239800
07-05-2019,126.4599991,127.1800003,124.2200012,125.5199966,119.7024918,36017700
08-05-2019,125.4400024,126.3700027,124.75,125.5100021,119.692955,28419000
09-05-2019,124.2900009,125.7900009,123.5699997,125.5,119.6833878,27235800
10-05-2019,124.9100037,127.9300003,123.8199997,127.1299973,121.237854,30915100
13-05-2019,124.1100006,125.5500031,123.0400009,123.3499985,117.6330566,33944900
14-05-2019,123.8700027,125.8799973,123.6999969,124.7300034,118.9490967,25266300
15-05-2019,124.2600021,126.7099991,123.6999969,126.0199966,120.6241684,24722700
16-05-2019,126.75,129.3800049,126.4599991,128.9299927,123.4095612,30112200
17-05-2019,128.3099976,130.4600067,127.9199982,128.0700073,122.5864029,25770500
20-05-2019,126.5199966,127.5899963,125.7600021,126.2200012,120.8155899,23706900
21-05-2019,127.4300003,127.5299988,126.5800018,126.9000015,121.4664841,15293300
22-05-2019,126.6200027,128.2400055,126.5199966,127.6699982,122.2034988,15396500
23-05-2019,126.1999969,126.2900009,124.7399979,126.1800003,120.7773132,23603800
24-05-2019,126.9100037,127.4199982,125.9700012,126.2399979,120.8347473,14123400
28-05-2019,126.9800034,128,126.0500031,126.1600037,120.7581787,23128400
29-05-2019,125.3799973,125.3899994,124.0400009,124.9400024,119.5904083,22763100
30-05-2019,125.2600021,125.7600021,124.7799988,125.7300034,120.3465958,16829600
31-05-2019,124.2300034,124.6200027,123.3199997,123.6800003,118.3843536,26646800
03-06-2019,123.8499985,124.3700027,119.0100021,119.8399963,114.708786,37983600
04-06-2019,121.2799988,123.2799988,120.6500015,123.1600037,117.8866272,29382600
05-06-2019,124.9499969,125.8700027,124.2099991,125.8300018,120.4423065,24926100
06-06-2019,126.4400024,127.9700012,125.5999985,127.8199997,122.347084,21459000
07-06-2019,129.1900024,132.25,128.2599945,131.3999939,125.7737732,33885600
10-06-2019,132.3999939,134.0800018,132,132.6000061,126.9224243,26477100
11-06-2019,133.8800049,134.2400055,131.2799988,132.1000061,126.44384,23913700
12-06-2019,131.3999939,131.9700012,130.7100067,131.4900055,125.8600006,17092500
13-06-2019,131.9799957,133,131.5599976,132.3200073,126.6544342,17200800
14-06-2019,132.2599945,133.7899933,131.6399994,132.4499969,126.7788315,17821700
17-06-2019,132.6300049,133.7299957,132.5299988,132.8500061,127.1617203,14517800
18-06-2019,134.1900024,135.2400055,133.5700073,135.1600037,129.3728333,25934500
19-06-2019,135,135.9299927,133.8099976,135.6900024,129.8801575,23744400
20-06-2019,137.4499969,137.6600037,135.7200012,136.9499969,131.0861664,33042600
21-06-2019,136.5800018,137.7299957,136.4600067,136.9700012,131.1053314,36727900
24-06-2019,137,138.3999939,137,137.7799988,131.8806152,20628800
25-06-2019,137.25,137.5899963,132.7299957,133.4299927,127.7168427,33327400
26-06-2019,134.3500061,135.7400055,133.6000061,133.9299927,128.1954498,23657700
27-06-2019,134.1399994,134.7100067,133.5099945,134.1499939,128.4060516,16557500
28-06-2019,134.5700073,134.6000061,133.1600037,133.9600067,128.2242279,30043000
01-07-2019,136.6300049,136.6999969,134.9700012,135.6799927,129.8705597,22613500
02-07-2019,136.1199951,136.5899963,135.3399963,136.5800018,130.7319794,15237800
03-07-2019,136.8000031,137.7400055,136.2899933,137.4600067,131.5743103,13629300
05-07-2019,135.9400024,137.3300018,135.7200012,137.0599976,131.1914825,18141100
08-07-2019,136.3999939,137.1000061,135.3699951,136.9600067,131.0957489,16779700
09-07-2019,136,136.9700012,135.8000031,136.4600067,130.6171722,19953100
10-07-2019,137.1300049,138.5800018,137.0200043,137.8500061,131.9476776,24204400
11-07-2019,138.1999969,139.2200012,137.8699951,138.3999939,132.4740753,22327900
12-07-2019,138.8500061,139.1300049,138.0099945,138.8999939,132.952652,18936800
15-07-2019,139.4400024,139.5399933,138.4600067,138.8999939,132.952652,16651500
16-07-2019,138.9600067,139.0500031,136.5200043,137.0800018,131.2106171,22726100
17-07-2019,137.6999969,137.9299927,136.2200012,136.2700043,130.435257,20211000
18-07-2019,135.5500031,136.6199951,134.6699982,136.4199982,130.5788879,30381800
19-07-2019,140.2200012,140.6699982,136.4499969,136.6199951,130.7702789,48992400
22-07-2019,137.4100037,139.1900024,137.3300018,138.4299927,132.5028076,25074900
23-07-2019,139.7599945,139.9900055,138.0299988,139.2899933,133.3259583,18034600
24-07-2019,138.8999939,140.7400055,138.8500061,140.7200012,134.6947479,20738300
25-07-2019,140.4299927,140.6100006,139.3200073,140.1900024,134.1874542,18356900
26-07-2019,140.3699951,141.6799927,140.3000031,141.3399963,135.288208,19037600
29-07-2019,141.5,141.5099945,139.3699951,141.0299988,134.9915161,16605900
30-07-2019,140.1399994,141.2200012,139.8000031,140.3500061,134.3405762,16846500
31-07-2019,140.3300018,140.4900055,135.0800018,136.2700043,130.435257,38598800
01-08-2019,137,140.9400024,136.9299927,138.0599976,132.1486511,40557500
02-08-2019,138.0899963,138.3200073,135.2599945,136.8999939,131.0382996,30791600
05-08-2019,133.3000031,133.9299927,130.7799988,132.2100067,126.5491486,42749600
06-08-2019,133.8000031,135.6799927,133.2100067,134.6900024,128.9229126,32696700
07-08-2019,133.7899933,135.6499939,131.8300018,135.2799988,129.4877167,33414500
08-08-2019,136.6000061,138.9900055,135.9299927,138.8899994,132.9431,27496500
09-08-2019,138.6100006,139.3800049,136.4600067,137.7100067,131.8136292,23466700
12-08-2019,137.0700073,137.8600006,135.2400055,135.7899933,129.9758453,20484300
13-08-2019,136.0500031,138.8000031,135,138.6000061,132.6655273,25154600
14-08-2019,136.3600006,136.9199982,133.6699982,133.9799957,128.6703949,32527300
15-08-2019,134.3899994,134.5800018,132.25,133.6799927,128.3822632,28074400
16-08-2019,134.8800049,136.4600067,134.7200012,136.1300049,130.7351685,24449100
19-08-2019,137.8500061,138.5500031,136.8899994,138.4100037,132.9248352,24355700
20-08-2019,138.2100067,138.7100067,137.2400055,137.2599945,131.8203888,21170800
21-08-2019,138.5500031,139.4900055,138,138.7899933,133.2897186,14970300
22-08-2019,138.6600037,139.1999969,136.2899933,137.7799988,132.3197784,18697000
23-08-2019,137.1900024,138.3500061,132.8000031,133.3899994,128.1037445,38508600
26-08-2019,134.9900055,135.5599976,133.8999939,135.4499969,130.0821533,20312600
27-08-2019,136.3899994,136.7200012,134.6600037,135.7400055,130.3606567,23102100
28-08-2019,134.8800049,135.7599945,133.5500031,135.5599976,130.1877289,17393300
29-08-2019,137.25,138.4400024,136.9100037,138.1199951,132.6463013,20168700
30-08-2019,139.1499939,139.1799927,136.2700043,137.8600006,132.3966064,23940100
03-09-2019,136.6100006,137.1999969,135.6999969,136.0399933,130.6487274,18869300
04-09-2019,137.3000031,137.6900024,136.4799957,137.6300049,132.1757507,17995900
05-09-2019,139.1100006,140.3800049,138.7599945,140.0500031,134.4998322,26101800
06-09-2019,140.0299988,140.1799927,138.1999969,139.1000061,133.5874939,20824500
09-09-2019,139.5899963,139.75,136.4600067,137.5200043,132.0700989,25773900
10-09-2019,136.8000031,136.8899994,134.5099945,136.0800018,130.6871643,28903400
11-09-2019,135.9100037,136.2700043,135.0899963,136.1199951,130.7255554,24726100
12-09-2019,137.8500061,138.4199982,136.8699951,137.5200043,132.0700989,27010000
13-09-2019,137.7799988,138.0599976,136.5700073,137.3200073,131.8780518,23363100
16-09-2019,135.8300018,136.6999969,135.6600037,136.3300018,130.9272461,16731400
17-09-2019,136.9600067,137.5200043,136.4299927,137.3899994,131.9452667,17814200
18-09-2019,137.3600006,138.6699982,136.5299988,138.5200043,133.0304565,23982100
19-09-2019,140.3000031,142.3699951,140.0700073,141.0700073,135.4794159,35772100
20-09-2019,141.0099945,141.6499939,138.25,139.4400024,133.9139862,39167300
23-09-2019,139.2299957,139.6300049,138.4400024,139.1399994,133.6258698,17139300
24-09-2019,140.3600006,140.6900024,136.8800049,137.3800049,131.9356232,29773200
25-09-2019,137.5,139.9600067,136.0299988,139.3600006,133.8371887,21382000
26-09-2019,139.4400024,140.1799927,138.4400024,139.5399933,134.010025,17456600
27-09-2019,140.1499939,140.3600006,136.6499939,137.7299957,132.271759,22477700
30-09-2019,138.0500031,139.2200012,137.7799988,139.0299988,133.5202484,17280900
01-10-2019,139.6600037,140.25,137,137.0700073,131.6379547,21466600
02-10-2019,136.25,136.3699951,133.5800018,134.6499939,129.313797,30521700
03-10-2019,134.9499969,136.75,133.2200012,136.2799988,130.8792419,24132900
04-10-2019,136.75,138.25,136.4199982,138.1199951,132.6463013,22897700
07-10-2019,137.1399994,138.1799927,137.0200043,137.1199951,131.6859589,15303700
08-10-2019,137.0800018,137.7599945,135.6199951,135.6699982,130.2933807,25550500
09-10-2019,137.4600067,138.6999969,136.9700012,138.2400055,132.7615356,19749900
10-10-2019,138.4900055,139.6699982,138.25,139.1000061,133.5874939,17654600
11-10-2019,140.1199951,141.0299988,139.5,139.6799927,134.1445007,25446000
14-10-2019,139.6900024,140.2899933,139.5200043,139.5500031,134.0196381,13304300
15-10-2019,140.0599976,141.7899933,139.8099976,141.5700073,135.9595947,19695700
16-10-2019,140.7899933,140.9900055,139.5299988,140.4100037,134.8455505,20751600
17-10-2019,140.9499969,141.4199982,139.0200043,139.6900024,134.1540833,21460600
18-10-2019,139.7599945,140,136.5599976,137.4100037,131.9644623,32273500
21-10-2019,138.4499969,138.5,137.0099945,138.4299927,132.944046,20078200
22-10-2019,138.9700012,140.0099945,136.2599945,136.3699951,130.9656372,27431000
23-10-2019,136.8800049,137.4499969,135.6100006,137.2400055,131.8012085,29844600
24-10-2019,139.3899994,140.4199982,138.6699982,139.9400024,134.3941956,37029300
25-10-2019,139.3399963,141.1399994,139.1999969,140.7299957,135.1528625,25959700
28-10-2019,144.3999939,145.6699982,143.5099945,144.1900024,138.4757538,35280100
29-10-2019,144.0800018,144.5,142.6499939,142.8300018,137.1696625,20589500
30-10-2019,143.5200043,145,142.7899933,144.6100006,138.8791199,18496600
31-10-2019,144.8999939,144.9299927,142.9900055,143.3699951,137.6882324,24605100
01-11-2019,144.2599945,144.4199982,142.9700012,143.7200012,138.024353,33128400
04-11-2019,144.8300018,145,144.1600037,144.5500031,138.8215027,16912000
05-11-2019,144.9700012,145.0200043,143.9100037,144.4600067,138.7350769,18250200
06-11-2019,144.3699951,144.5200043,143.1999969,144.0599976,138.3508759,16575800
07-11-2019,143.8399963,144.8800049,143.7700043,144.2599945,138.5429993,17786700
08-11-2019,143.9799957,145.9900055,143.7599945,145.9600067,140.1756439,16732700
11-11-2019,145.3399963,146.4199982,144.7299957,146.1100006,140.3196716,14362600
12-11-2019,146.2799988,147.5700073,146.0599976,147.0700073,141.2416382,18641600
13-11-2019,146.7400055,147.4600067,146.2799988,147.3099976,141.4721069,16919200
14-11-2019,147.0200043,148.4100037,147,148.0599976,142.1923676,19729800
15-11-2019,148.9299927,149.9900055,148.2700043,149.9700012,144.0267029,23485700
18-11-2019,150.0700073,150.5500031,148.9799957,150.3399963,144.3820496,21534000
19-11-2019,150.8800049,151.3300018,150.1999969,150.3899994,144.4300385,23935700
20-11-2019,150.3099976,150.8399963,148.4600067,149.6199951,144.1795044,25696800
21-11-2019,149.3999939,149.8000031,148.5,149.4799957,144.0446014,18576100
22-11-2019,150.0700073,150.3000031,148.8200073,149.5899963,144.150589,15901800
25-11-2019,150,151.3500061,149.9199982,151.2299957,145.7309723,22420900
26-11-2019,151.3600006,152.4199982,151.3200073,152.0299988,146.5018921,24620100
27-11-2019,152.3300018,152.5,151.5200043,152.3200073,146.7813416,15184400
29-11-2019,152.1000061,152.3000031,151.2799988,151.3800049,145.8755188,11977300
02-12-2019,151.8099976,151.8300018,148.3200073,149.5500031,144.1120453,27418400
03-12-2019,147.4900055,149.4299927,146.6499939,149.3099976,143.8807678,24066000
04-12-2019,150.1399994,150.1799927,149.1999969,149.8500061,144.4011841,17574700
05-12-2019,150.0500031,150.3200073,149.4799957,149.9299927,144.4782104,17869100
06-12-2019,150.9900055,151.8699951,150.2700043,151.75,146.2320557,16403500
09-12-2019,151.0700073,152.2100067,150.9100037,151.3600006,145.8562469,16687400
10-12-2019,151.2899933,151.8899994,150.7599945,151.1300049,145.6345825,16476100
11-12-2019,151.5399933,151.8699951,150.3300018,151.6999969,146.1838684,18856600
12-12-2019,151.6499939,153.4400024,151.0200043,153.2400055,147.6678925,24612100
13-12-2019,153,154.8899994,152.8300018,154.5299988,148.9109802,23845400
16-12-2019,155.1100006,155.8999939,154.8200073,155.5299988,149.8746033,24144200
17-12-2019,155.4499969,155.7100067,154.4499969,154.6900024,149.065155,25425600
18-12-2019,154.3000031,155.4799957,154.1799927,154.3699951,148.7568054,24129200
19-12-2019,154,155.7700043,153.75,155.7100067,150.0481262,24958900
20-12-2019,157.3500061,158.4900055,156.2899933,157.4100037,151.6862488,53477500
23-12-2019,158.1199951,158.1199951,157.2700043,157.4100037,151.6862488,17718200
24-12-2019,157.4799957,157.7100067,157.1199951,157.3800049,151.6573486,8989200
26-12-2019,157.5599976,158.7299957,157.3999939,158.6699982,152.9004517,14520600
27-12-2019,159.4499969,159.5500031,158.2200012,158.9600067,153.1798859,18412800
30-12-2019,158.9900055,159.0200043,156.7299957,157.5899963,151.8596649,16348400
31-12-2019,156.7700043,157.7700043,156.4499969,157.6999969,151.9656982,18369400
02-01-2020,158.7799988,160.7299957,158.3300018,160.6199951,154.7795105,22622100
03-01-2020,158.3200073,159.9499969,158.0599976,158.6199951,152.8522491,21116200
06-01-2020,157.0800018,159.1000061,156.5099945,159.0299988,153.2473145,20813700
07-01-2020,159.3200073,159.6699982,157.3200073,157.5800018,151.8500977,21634100
08-01-2020,158.9299927,160.8000031,157.9499969,160.0899963,154.2688293,27746500
09-01-2020,161.8399963,162.2200012,161.0299988,162.0899963,156.1960602,21385000
10-01-2020,162.8200073,163.2200012,161.1799927,161.3399963,155.4733582,20725900
13-01-2020,161.7599945,163.3099976,161.2599945,163.2799988,157.342804,21626500
14-01-2020,163.3899994,163.6000061,161.7200012,162.1300049,156.2346191,23477400
15-01-2020,162.6199951,163.9400024,162.5700073,163.1799927,157.2464294,21417900
16-01-2020,164.3500061,166.2400055,164.0299988,166.1699982,160.1277466,23865400
17-01-2020,167.4199982,167.4700012,165.4299927,167.1000061,161.0238953,34371700
21-01-2020,166.6799927,168.1900024,166.4299927,166.5,160.445694,29517200
22-01-2020,167.3999939,167.4900055,165.6799927,165.6999969,159.6748352,24138800
23-01-2020,166.1900024,166.8000031,165.2700043,166.7200012,160.6577148,19680800
24-01-2020,167.5099945,167.5299988,164.4499969,165.0399933,159.0388031,24918100
27-01-2020,161.1499939,163.3800049,160.1999969,162.2799988,156.3791656,32078100
28-01-2020,163.7799988,165.7599945,163.0700073,165.4600067,159.4435425,24899900
29-01-2020,167.8399963,168.75,165.6900024,168.0399933,161.9297333,34754500
30-01-2020,174.0500031,174.0500031,170.7899933,172.7799988,166.4973755,51597500
31-01-2020,172.2100067,172.3999939,169.5800018,170.2299957,164.0400543,36142700
03-02-2020,170.4299927,174.5,170.3999939,174.3800049,168.0391998,30107000
04-02-2020,177.1399994,180.6399994,176.3099976,180.1199951,173.5704498,36433300
05-02-2020,184.0299988,184.1999969,178.4100037,179.8999939,173.3584595,39186300
06-02-2020,180.9700012,183.8200073,180.0599976,183.6300049,176.9528351,27751400
07-02-2020,182.8500061,185.6300049,182.4799957,183.8899994,177.2033844,33529100
10-02-2020,183.5800018,188.8399963,183.25,188.6999969,181.8384705,35844300
11-02-2020,190.6499939,190.6999969,183.5,184.4400024,177.7333832,53159900
12-02-2020,185.5800018,185.8500061,181.8500061,184.7100067,177.9935913,47062900
13-02-2020,183.0800018,186.2299957,182.8699951,183.7100067,177.0299072,35295800
14-02-2020,183.25,185.4100037,182.6499939,185.3500061,178.6102905,23149500
18-02-2020,185.6100006,187.6999969,185.5,187.2299957,180.4219208,27792200
19-02-2020,188.0599976,188.1799927,186.4700012,187.2799988,180.9630585,29997500
20-02-2020,186.9499969,187.25,181.1000061,184.4199982,178.1995087,36862400
21-02-2020,183.1699982,183.5,177.25,178.5899963,172.5661469,48572600
24-02-2020,167.7700043,174.5500031,163.2299957,170.8899994,165.125885,68311100
25-02-2020,174.1999969,174.8399963,167.6499939,168.0700073,162.4010315,68073300
26-02-2020,169.7100067,173.2599945,168.2100067,170.1699982,164.43013,56206100
27-02-2020,163.3200073,167.0299988,157.9799957,158.1799927,152.8445892,93174900
28-02-2020,152.4100037,163.7100067,152,162.0099945,156.5453949,97012700
02-03-2020,165.3099976,172.9199982,162.3099976,172.7899933,166.9617767,71030800
03-03-2020,173.8000031,175,162.2599945,164.5099945,158.9610596,71677000
04-03-2020,168.4900055,170.6999969,165.6199951,170.5500031,164.797348,49814400
05-03-2020,166.0500031,170.8699951,165.6900024,166.2700043,160.6617279,47817300
06-03-2020,162.6100006,163.1100006,156,161.5700073,156.1202545,72821100
09-03-2020,151,157.75,150,150.6199951,145.5395813,70419300
10-03-2020,158.1600037,161.0299988,152.5800018,160.9199982,155.4921722,65354400
11-03-2020,157.1300049,157.6999969,151.1499939,153.6300049,148.4480438,56371600
12-03-2020,145.3000031,153.4700012,138.5800018,139.0599976,134.3695221,93226400
13-03-2020,147.5,161.9100037,140.7299957,158.8300018,153.4726563,92727400
16-03-2020,140,149.3500061,135,135.4199982,130.8522949,87905900
17-03-2020,140,147.5,135,146.5700073,141.6262054,81059800
18-03-2020,138,146,135.0200043,140.3999939,135.6642914,81593200
19-03-2020,142.7700043,150.1499939,139,142.7100067,137.8964233,85922700
20-03-2020,146,147.1000061,135.8600006,137.3500061,132.7171783,84866200
23-03-2020,137.0099945,140.5700073,132.5200043,135.9799957,131.3934021,78975200
24-03-2020,143.75,149.6000061,141.2700043,148.3399963,143.3365173,82516700
25-03-2020,148.9100037,154.3300018,144.4400024,146.9199982,141.9644012,75638200
26-03-2020,148.3999939,156.6600037,148.3699951,156.1100006,150.8444214,64568100
27-03-2020,151.75,154.8899994,149.1999969,149.6999969,144.650589,57042300
30-03-2020,152.4400024,160.6000061,150.0099945,160.2299957,154.8254089,63420300
31-03-2020,159.3999939,164.7799988,156.5599976,157.7100067,152.3904572,77927200
01-04-2020,153,157.75,150.8200073,152.1100006,146.9793549,57969900
02-04-2020,151.8600006,155.4799957,150.3600006,155.2599945,150.0230713,49630700
03-04-2020,155.1000061,157.3800049,152.1900024,153.8300018,148.6413269,41243300
06-04-2020,160.3200073,166.5,157.5800018,165.2700043,159.6954651,67111700
07-04-2020,169.5899963,170,163.2599945,163.4900055,157.9754944,62769000
08-04-2020,165.6699982,166.6699982,163.5,165.1300049,159.5601501,48318200
09-04-2020,166.3600006,167.3699951,163.3300018,165.1399994,159.5698395,51385100
13-04-2020,164.3500061,165.5700073,162.3000031,165.5099945,159.9273529,41905300
14-04-2020,169,173.75,168,173.6999969,167.8410645,52874300
15-04-2020,171.1999969,173.5700073,169.2400055,171.8800049,166.0825043,40940800
16-04-2020,174.3000031,177.2799988,172.8999939,177.0399933,171.0684204,50479600
17-04-2020,179.5,180,175.8699951,178.6000061,172.5758514,52765600
20-04-2020,176.6300049,178.75,174.9900055,175.0599976,169.1552277,36669600
21-04-2020,173.5,173.6699982,166.1100006,167.8200073,162.1594543,56203700
22-04-2020,171.3899994,174,170.8200073,173.5200043,167.6671753,34620200
23-04-2020,174.1100006,175.0599976,170.9100037,171.4199982,165.6379852,32790800
24-04-2020,172.0599976,174.5599976,170.7100067,174.5500031,168.6624298,34277600
27-04-2020,176.5899963,176.8999939,173.3000031,174.0500031,168.1793213,33194400
28-04-2020,175.5899963,175.6699982,169.3899994,169.8099976,164.0823059,34392700
29-04-2020,173.2200012,177.6799927,171.8800049,177.4299927,171.4452667,51286600
30-04-2020,180,180.3999939,176.2299957,179.2100067,173.1652527,53875900
01-05-2020,175.8000031,178.6399994,174.0099945,174.5700073,168.6817932,39370500
04-05-2020,174.4900055,179,173.8000031,178.8399963,172.807724,30372900
05-05-2020,180.6199951,183.6499939,179.8999939,180.7599945,174.6629639,36839200
06-05-2020,182.0800018,184.1999969,181.6300049,182.5399933,176.3829193,32139300
07-05-2020,184.1699982,184.5500031,182.5800018,183.6000061,177.407196,28316000
08-05-2020,184.9799957,185,183.3600006,184.6799927,178.4507599,30877800
11-05-2020,183.1499939,187.5099945,182.8500061,186.7400055,180.4412689,30892700
12-05-2020,186.8000031,187.0399933,182.3000031,182.5099945,176.3539124,32038200
